eventId,matchId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
7700,2371206,EYEBALLERS,Permitta,0,2,False,True,/matches/2371206/eyeballers-vs-permitta-elisa-invitational-spring-2024
7700,2371205,HAVU,BLEED,0,2,False,True,/matches/2371205/havu-vs-bleed-elisa-invitational-spring-2024
7700,2371693,Sashi,Endpoint,2,0,True,False,/matches/2371693/sashi-vs-endpoint-elisa-invitational-spring-2024
7700,2371204,ex-Preasy,ECF,2,0,True,False,/matches/2371204/ex-preasy-vs-ecf-elisa-invitational-spring-2024
7700,2371701,B8,Sashi,2,1,True,False,/matches/2371701/b8-vs-sashi-elisa-invitational-spring-2024
7700,2371699,Monte,Sashi,0,2,False,True,/matches/2371699/monte-vs-sashi-elisa-invitational-spring-2024
7700,2371700,B8,Rebels,2,0,True,False,/matches/2371700/b8-vs-rebels-elisa-invitational-spring-2024
7700,2371698,Rebels,Gaimin Gladiators,2,0,True,False,/matches/2371698/rebels-vs-gaimin-gladiators-elisa-invitational-spring-2024
7700,2371697,Guild Eagles,Sashi,0,2,False,True,/matches/2371697/guild-eagles-vs-sashi-elisa-invitational-spring-2024
7700,2371696,Monte,ECF,2,1,True,False,/matches/2371696/monte-vs-ecf-elisa-invitational-spring-2024
7700,2371692,Alliance,ECF,1,2,False,True,/matches/2371692/alliance-vs-ecf-elisa-invitational-spring-2024
7700,2371203,B8,MOUZ NXT,1,2,False,True,/matches/2371203/b8-vs-mouz-nxt-elisa-invitational-spring-2024
7700,2371202,SINNERS,ALTERNATE aTTaX,2,0,True,False,/matches/2371202/sinners-vs-alternate-attax-elisa-invitational-spring-2024
7700,2371695,Sampi,B8,0,2,False,True,/matches/2371695/sampi-vs-b8-elisa-invitational-spring-2024
7686,2371293,Mindfreak,DXA,13,7,False,True,/matches/2371293/mindfreak-vs-dxa-esl-challenger-league-season-47-oceania
7686,2371296,Vantage,VexX,13,11,True,False,/matches/2371296/vantage-vs-vexx-esl-challenger-league-season-47-oceania
7686,2372157,FlyQuest,Vantage,1,0,True,False,/matches/2372157/flyquest-vs-vantage-esl-challenger-league-season-47-oceania
7686,2371071,Vantage,KZG,22,20,True,False,/matches/2371071/vantage-vs-kzg-esl-challenger-league-season-47-oceania
7686,2371076,KZG,Vantage,9,13,True,False,/matches/2371076/kzg-vs-vantage-esl-challenger-league-season-47-oceania
7686,2371294,KZG,Canon Event,13,0,True,False,/matches/2371294/kzg-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2371568,KZG,Rooster,11,13,False,True,/matches/2371568/kzg-vs-rooster-esl-challenger-league-season-47-oceania
7686,2370550,Arcade,Mindfreak,8,13,True,False,/matches/2370550/arcade-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2371565,Rooster,KZG,13,7,False,True,/matches/2371565/rooster-vs-kzg-esl-challenger-league-season-47-oceania
7686,2370546,Mindfreak,Arcade,13,3,False,True,/matches/2370546/mindfreak-vs-arcade-esl-challenger-league-season-47-oceania
7686,2371567,Arcade,DXA,11,13,False,True,/matches/2371567/arcade-vs-dxa-esl-challenger-league-season-47-oceania
7686,2371564,DXA,Arcade,10,13,False,True,/matches/2371564/dxa-vs-arcade-esl-challenger-league-season-47-oceania
7686,2371570,Mindfreak,Vantage,16,14,True,False,/matches/2371570/mindfreak-vs-vantage-esl-challenger-league-season-47-oceania
7686,2371295,Rooster,Bad News Kangaroos,13,6,False,True,/matches/2371295/rooster-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2371300,Bad News Kangaroos,Rooster,13,9,False,True,/matches/2371300/bad-news-kangaroos-vs-rooster-esl-challenger-league-season-47-oceania
7686,2371301,VexX,Vantage,6,13,True,False,/matches/2371301/vexx-vs-vantage-esl-challenger-league-season-47-oceania
7686,2371298,DXA,Mindfreak,11,13,False,True,/matches/2371298/dxa-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2371299,Canon Event,KZG,11,13,False,True,/matches/2371299/canon-event-vs-kzg-esl-challenger-league-season-47-oceania
7686,2371569,Vantage,Mindfreak,9,13,True,False,/matches/2371569/vantage-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2369996,Bad News Kangaroos,Grayhound,3,13,True,False,/matches/2369996/bad-news-kangaroos-vs-grayhound-esl-challenger-league-season-47-oceania
7686,2372159,Rooster,Canon Event,13,2,False,True,/matches/2372159/rooster-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2371074,Canon Event,Mindfreak,6,13,True,False,/matches/2371074/canon-event-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2370034,RKON,Canon Event,13,5,False,True,/matches/2370034/rkon-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2370756,Canon Event,Bad News Kangaroos,4,13,True,False,/matches/2370756/canon-event-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2370877,Jeeves,KZG,13,2,False,True,/matches/2370877/jeeves-vs-kzg-esl-challenger-league-season-47-oceania
7686,2370874,Bad News Kangaroos,Mindfreak,13,2,False,True,/matches/2370874/bad-news-kangaroos-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2370878,Rooster,VexX,13,4,False,True,/matches/2370878/rooster-vs-vexx-esl-challenger-league-season-47-oceania
7686,2370875,Vantage,Canon Event,13,6,False,True,/matches/2370875/vantage-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2370876,DXA,RKON,13,9,False,True,/matches/2370876/dxa-vs-rkon-esl-challenger-league-season-47-oceania
7686,2370883,VexX,Rooster,2,13,True,False,/matches/2370883/vexx-vs-rooster-esl-challenger-league-season-47-oceania
7686,2370882,KZG,Jeeves,8,13,True,False,/matches/2370882/kzg-vs-jeeves-esl-challenger-league-season-47-oceania
7686,2370880,Canon Event,Vantage,2,13,True,False,/matches/2370880/canon-event-vs-vantage-esl-challenger-league-season-47-oceania
7686,2370879,Mindfreak,Bad News Kangaroos,13,9,False,True,/matches/2370879/mindfreak-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2370881,RKON,DXA,13,9,False,True,/matches/2370881/rkon-vs-dxa-esl-challenger-league-season-47-oceania
7686,2371072,Rooster,RKON,1,0,True,False,/matches/2371072/rooster-vs-rkon-esl-challenger-league-season-47-oceania
7686,2371077,RKON,Rooster,0,1,False,True,/matches/2371077/rkon-vs-rooster-esl-challenger-league-season-47-oceania
7686,2371073,FlyQuest,VexX,13,3,False,True,/matches/2371073/flyquest-vs-vexx-esl-challenger-league-season-47-oceania
7686,2371070,Bad News Kangaroos,DXA,13,4,False,True,/matches/2371070/bad-news-kangaroos-vs-dxa-esl-challenger-league-season-47-oceania
7686,2371069,Mindfreak,Canon Event,13,3,False,True,/matches/2371069/mindfreak-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2371078,VexX,FlyQuest,7,13,True,False,/matches/2371078/vexx-vs-flyquest-esl-challenger-league-season-47-oceania
7686,2371075,DXA,Bad News Kangaroos,4,13,True,False,/matches/2371075/dxa-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2372161,Vantage,FlyQuest,0,1,False,True,/matches/2372161/vantage-vs-flyquest-esl-challenger-league-season-47-oceania
7686,2372319,Vantage,Rooster,2,13,True,False,/matches/2372319/vantage-vs-rooster-esl-challenger-league-season-47-oceania
7686,2372158,Bad News Kangaroos,Arcade,13,5,False,True,/matches/2372158/bad-news-kangaroos-vs-arcade-esl-challenger-league-season-47-oceania
7686,2370755,Bad News Kangaroos,Canon Event,13,4,False,True,/matches/2370755/bad-news-kangaroos-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2370553,RKON,KZG,13,4,False,True,/matches/2370553/rkon-vs-kzg-esl-challenger-league-season-47-oceania
7686,2370551,Jeeves,Rooster,13,6,False,True,/matches/2370551/jeeves-vs-rooster-esl-challenger-league-season-47-oceania
7686,2370549,Vantage,DXA,13,10,True,False,/matches/2370549/vantage-vs-dxa-esl-challenger-league-season-47-oceania
7686,2370548,KZG,RKON,13,11,True,False,/matches/2370548/kzg-vs-rkon-esl-challenger-league-season-47-oceania
7686,2372160,DXA,KZG,10,13,False,True,/matches/2372160/dxa-vs-kzg-esl-challenger-league-season-47-oceania
7686,2370359,VexX,KZG,13,11,True,False,/matches/2370359/vexx-vs-kzg-esl-challenger-league-season-47-oceania
7686,2370358,Mindfreak,Rooster,7,13,True,False,/matches/2370358/mindfreak-vs-rooster-esl-challenger-league-season-47-oceania
7686,2370361,Vantage,Bad News Kangaroos,5,13,True,False,/matches/2370361/vantage-vs-bad-news-kangaroos-esl-challenger-league-season-47-oceania
7686,2370360,DXA,Jeeves,2,13,True,False,/matches/2370360/dxa-vs-jeeves-esl-challenger-league-season-47-oceania
7686,2370357,Bad News Kangaroos,Vantage,13,7,False,True,/matches/2370357/bad-news-kangaroos-vs-vantage-esl-challenger-league-season-47-oceania
7686,2370356,Jeeves,DXA,13,6,False,True,/matches/2370356/jeeves-vs-dxa-esl-challenger-league-season-47-oceania
7686,2370355,KZG,VexX,4,13,True,False,/matches/2370355/kzg-vs-vexx-esl-challenger-league-season-47-oceania
7686,2370354,Rooster,Mindfreak,13,4,False,True,/matches/2370354/rooster-vs-mindfreak-esl-challenger-league-season-47-oceania
7686,2370005,RKON,Vantage,10,13,False,True,/matches/2370005/rkon-vs-vantage-esl-challenger-league-season-47-oceania
7686,2370003,VexX,Canon Event,13,1,True,False,/matches/2370003/vexx-vs-canon-event-esl-challenger-league-season-47-oceania
7686,2370000,Vantage,RKON,9,13,True,False,/matches/2370000/vantage-vs-rkon-esl-challenger-league-season-47-oceania
7686,2369998,Canon Event,VexX,3,13,True,False,/matches/2369998/canon-event-vs-vexx-esl-challenger-league-season-47-oceania
7686,2370004,KZG,Mindfreak,8,13,True,False,/matches/2370004/kzg-vs-mindfreak-esl-challenger-league-season-47-oceania
