eventId,matchId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
7438,2372346,FaZe,G2,0,2,False,True,/matches/2372346/faze-vs-g2-iem-dallas-2024
7438,2372347,Vitality,HEROIC,2,0,True,False,/matches/2372347/vitality-vs-heroic-iem-dallas-2024
7438,2372342,G2,Liquid,2,1,True,False,/matches/2372342/g2-vs-liquid-iem-dallas-2024
7438,2372345,HEROIC,BIG,2,0,True,False,/matches/2372345/heroic-vs-big-iem-dallas-2024
7438,2372343,9z,Vitality,2,0,True,False,/matches/2372343/9z-vs-vitality-iem-dallas-2024
7438,2372344,FaZe,Spirit,0,2,False,True,/matches/2372344/faze-vs-spirit-iem-dallas-2024
7438,2372341,Virtus.pro,BIG,1,2,False,True,/matches/2372341/virtuspro-vs-big-iem-dallas-2024
7438,2372340,Natus Vincere,HEROIC,0,2,False,True,/matches/2372340/natus-vincere-vs-heroic-iem-dallas-2024
7438,2372338,G2,MOUZ,2,1,True,False,/matches/2372338/g2-vs-mouz-iem-dallas-2024
7438,2372339,Liquid,Falcons,2,1,True,False,/matches/2372339/liquid-vs-falcons-iem-dallas-2024
7438,2372334,FaZe,Virtus.pro,2,1,True,False,/matches/2372334/faze-vs-virtuspro-iem-dallas-2024
7438,2372337,BIG,FlyQuest,2,0,True,False,/matches/2372337/big-vs-flyquest-iem-dallas-2024
7438,2372335,M80,HEROIC,0,2,False,True,/matches/2372335/m80-vs-heroic-iem-dallas-2024
7438,2372336,Natus Vincere,Spirit,0,2,False,True,/matches/2372336/natus-vincere-vs-spirit-iem-dallas-2024
7438,2372332,Liquid,9z,1,2,False,True,/matches/2372332/liquid-vs-9z-iem-dallas-2024
7438,2372333,Complexity,MOUZ,1,2,False,True,/matches/2372333/complexity-vs-mouz-iem-dallas-2024
7438,2372331,Falcons,Monte,2,0,True,False,/matches/2372331/falcons-vs-monte-iem-dallas-2024
7438,2372330,G2,Vitality,0,2,False,True,/matches/2372330/g2-vs-vitality-iem-dallas-2024
7438,2372327,Virtus.pro,HEROIC,13,4,False,True,/matches/2372327/virtuspro-vs-heroic-iem-dallas-2024
7438,2372328,Spirit,FlyQuest,13,1,True,False,/matches/2372328/spirit-vs-flyquest-iem-dallas-2024
7438,2372326,FaZe,M80,13,6,False,True,/matches/2372326/faze-vs-m80-iem-dallas-2024
7438,2372329,Natus Vincere,BIG,13,9,False,True,/matches/2372329/natus-vincere-vs-big-iem-dallas-2024
7438,2372322,MOUZ,9z,9,13,True,False,/matches/2372322/mouz-vs-9z-iem-dallas-2024
7438,2372323,Complexity,Liquid,6,13,True,False,/matches/2372323/complexity-vs-liquid-iem-dallas-2024
7438,2372325,Vitality,Monte,16,12,True,False,/matches/2372325/vitality-vs-monte-iem-dallas-2024
7438,2372324,G2,Falcons,13,10,True,False,/matches/2372324/g2-vs-falcons-iem-dallas-2024
7437,2370931,MOUZ,FaZe,0,2,False,True,/matches/2370931/mouz-vs-faze-iem-chengdu-2024
7437,2370930,Astralis,FaZe,1,2,False,True,/matches/2370930/astralis-vs-faze-iem-chengdu-2024
7437,2370929,MOUZ,G2,2,1,True,False,/matches/2370929/mouz-vs-g2-iem-chengdu-2024
7437,2370928,Liquid,FaZe,1,2,False,True,/matches/2370928/liquid-vs-faze-iem-chengdu-2024
7437,2370927,Virtus.pro,G2,0,2,False,True,/matches/2370927/virtuspro-vs-g2-iem-chengdu-2024
7437,2370917,G2,HEROIC,2,0,True,False,/matches/2370917/g2-vs-heroic-iem-chengdu-2024
7437,2370926,FaZe,FlyQuest,2,0,True,False,/matches/2370926/faze-vs-flyquest-iem-chengdu-2024
7437,2370918,Liquid,MOUZ,0,2,False,True,/matches/2370918/liquid-vs-mouz-iem-chengdu-2024
7437,2370925,Virtus.pro,Astralis,0,2,False,True,/matches/2370925/virtuspro-vs-astralis-iem-chengdu-2024
7437,2370923,FlyQuest,Nemiga,2,0,True,False,/matches/2370923/flyquest-vs-nemiga-iem-chengdu-2024
7437,2370924,Cloud9,FaZe,0,2,False,True,/matches/2370924/cloud9-vs-faze-iem-chengdu-2024
7437,2370915,HEROIC,FURIA,2,1,True,False,/matches/2370915/heroic-vs-furia-iem-chengdu-2024
7437,2370916,G2,Lynn Vision,2,0,True,False,/matches/2370916/g2-vs-lynn-vision-iem-chengdu-2024
7437,2370919,Astralis,FaZe,2,0,True,False,/matches/2370919/astralis-vs-faze-iem-chengdu-2024
7437,2370920,Steel Helmet,Nemiga,0,2,False,True,/matches/2370920/steel-helmet-vs-nemiga-iem-chengdu-2024
